Record_ID,Material_ID,DOI,Source_File,Support,Support_Type,Amine_1_or_Additive_1,Amine_Type,MW_Mn_g_mol,Organic_Content_pct,N_Content_mmol_g,Amine_2_or_Additive_2,Amine_2_or_Additive_2_Type,Amine_3_or_Additive_3,Amine_3_or_Additive_3_Type,BET_Bare_Surface_Area_m2_g,Bare_Pore_Volume_cm3_g,Average_Bare_Pore_Diameter_nm,BET_Surface_Area_m2_g,Pore_Volume_cm3_g,Average_Pore_Diameter_nm,Relative_Humidity_pct,CO2_Concentration,CO2_Concentration_vol_pct,Flow_Rate,Flow_Rate_mL_min,Interfering_Gases,Adsorption_Temperature_C,CO2_Test_Method,CO2_Capacity,CO2_Capacity_mmol_g,Amine_Efficiency,Amine_Efficiency_mmol_mmol,Heat_of_Adsorption_kJ_mol,Time_to_Half_Saturation,Time_to_90_Saturation,Kinetic_name,Kinetic_label,Kinetic_values,Kinetic_units,Kinetic_percent_saturation,Desorption_Gas,Desorption_Temperature_C,Desorption_Time,Weight_Loss_Stability_pct,Capacity_Loss_Stability_pct,Cycle_1_name,Cycle_1_label,Cycle_1_values,Cycle_1_units,Cycle_1_max_cycle,Cycle_2_name,Cycle_2_label,Cycle_2_values,Cycle_2_units,Cycle_2_max_cycle,Model_Name,Prompt_Name
50S_PEHA-PO-1-2_61%_50S_61%PEHA-PO__T25_TGA_400ppmCO2,50S_PEHA-PO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,PEHA,Small-Molecule Polyamines,600.93,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,400 ppm,0.04,60 mL/min,60.0,,25.0,TGA,55 mg/g,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_PEHA-PO-1-2_61%_50S_61%PEHA-PO__T25_FixedBed_1000ppmCO2_Dry,50S_PEHA-PO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,PEHA,Small-Molecule Polyamines,600.93,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,1000 ppm,0.1,335 mL/min,335.0,,25.0,BTC,71 mg/g,1.61,,,,,,,,,,,400 ppm CO2 in air,50.0,60.0,,,Cyclic CO2 profile,Adsorption capacity (mmol CO₂ g⁻¹),"[[1, 1.5], [2, 1.5], [3, 1.5], [4, 1.5], [5, 1.5]]",mmol/g,5.0,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_PEHA-PO-1-2_61%_50S_61%PEHA-PO__T25_FixedBed_1000ppmCO2_Humid,50S_PEHA-PO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,PEHA,Small-Molecule Polyamines,600.93,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,50.0,1000 ppm,0.1,335 mL/min,335.0,,25.0,BTC,97 mg/g,2.2,,,,,,,,,,,400 ppm CO2 in air,50.0,60.0,,,Cyclic CO2 profile,Adsorption capacity (mmol CO₂ g⁻¹),"[[1, 2.3], [2, 2.3], [3, 2.3], [4, 2.3], [5, 2.3]]",mmol/g,5.0,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_PEHA-BO-1-2_61%_50S_61%PEHA-BO__T25_TGA_95pctCO2,50S_PEHA-BO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,PEHA,Small-Molecule Polyamines,600.93,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,95 vol%,95.0,60 mL/min,60.0,,25.0,TGA,100 mg/g,2.27,,,,0.57,1.13,Fixed-Bed Breakthrough Testing,Adsorption (%),"[[0.0, 0.0], [0.5, 29.8], [1.0, 51.2], [2.0, 69.4], [3.0, 79.6], [4.0, 85.7], [5.0, 89.8], [7.0, 92.9], [10.0, 95.8], [15.0, 98.7]]","min, %","[0.57, 1.13]",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_PEHA-BO-1-2_61%_50S_61%PEHA-BO__T85_TGA_95pctCO2,50S_PEHA-BO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,PEHA,Small-Molecule Polyamines,600.93,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,95 vol%,95.0,60 mL/min,60.0,,85.0,TGA,85 mg/g,1.93,,,,,,,,,,,,,,,,Cyclic CO2 profile,Adsorption capacity (mmol CO₂ g⁻¹),"[[1, 1.95], [5, 1.94], [10, 1.94], [15, 1.93], [20, 1.93], [25, 1.92], [30, 1.92], [35, 1.91], [40, 1.91], [45, 1.9], [50, 1.9]]",mmol/g,50.0,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_PEHA-BO-1-2_61%_50S_61%PEHA-BO__T25_TGA_400ppmCO2,50S_PEHA-BO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,PEHA,Small-Molecule Polyamines,600.93,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,400 ppm,0.04,60 mL/min,60.0,,25.0,TGA,49 mg/g,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_TEPA-PO-1-2_61%_50S_61%TEPA-PO__T25_TGA_95pctCO2,50S_TEPA-PO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,TEPA,Small-Molecule Polyamines,232.34,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,95 vol%,95.0,60 mL/min,60.0,,25.0,TGA,108 mg/g,2.45,,,-78.0,0.67,1.43,Fixed-Bed Breakthrough Testing,Adsorption (%),"[[0.0, 0.0], [0.5, 32.1], [1.0, 54.8], [2.0, 73.5], [3.0, 83.2], [4.0, 88.9], [5.0, 92.7], [7.0, 95.3], [10.0, 97.5], [15.0, 99.4]]","min, %","[0.67, 1.43]",,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_TEPA-PO-1-2_61%_50S_61%TEPA-PO__T85_TGA_95pctCO2,50S_TEPA-PO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,TEPA,Small-Molecule Polyamines,232.34,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,95 vol%,95.0,60 mL/min,60.0,,85.0,TGA,95 mg/g,2.16,,,-78.0,,,,,,,,,,,,,Cyclic CO2 profile,Adsorption capacity (mmol CO₂ g⁻¹),"[[1, 2.25], [5, 2.24], [10, 2.23], [15, 2.23], [20, 2.22], [25, 2.22], [30, 2.21], [35, 2.21], [40, 2.2], [45, 2.2], [50, 2.19]]",mmol/g,50.0,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_TEPA-PO-1-2_61%_50S_61%TEPA-PO__T25_TGA_400ppmCO2,50S_TEPA-PO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,TEPA,Small-Molecule Polyamines,232.34,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,0.0,400 ppm,0.04,60 mL/min,60.0,,25.0,TGA,59 mg/g,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
50S_TEPA-PO-1-2_61%_50S_61%TEPA-PO__T25_FixedBed_1000ppmCO2_Humid,50S_TEPA-PO-1-2_61%,10.1002/cssc.201802975,040.pdf-id_comprehensive_extraction.json,50S,Porous Silica Materials,TEPA,Small-Molecule Polyamines,232.34,61.0,14.186046511627907,PEG200,Additive,0,,,,,,,,50.0,1000 ppm,0.1,335 mL/min,335.0,,25.0,BTC,88 mg/g,2.0,,,,,,,,,,,400 ppm CO2 in air,50.0,60.0,,,Cyclic CO2 profile,Adsorption capacity (mg CO₂ g⁻¹),"[[1, 88], [2, 88], [3, 88], [4, 88], [5, 88], [10, 88], [15, 88], [20, 88], [25, 88], [30, 88], [35, 88], [40, 88], [45, 88]]",mg/g,45.0,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_10%_SBA-15_10%LPPI_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_10%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,10.0,2.3255813953488373,0,,0,,800.0,1.0,70.0,650.0,0.85,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,0.85 mmol/g,0.85,0.12 mmol/mmol,0.12,,,,,,,,,N2,110.0,10.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_20%_SBA-15_20%LPPI_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_20%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,20.0,4.651162790697675,0,,0,,800.0,1.0,70.0,550.0,0.7,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,1.05 mmol/g,1.05,0.13 mmol/mmol,0.13,,,,,,,,,N2,110.0,10.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_30%_SBA-15_30%LPPI_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_30%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,30.0,6.976744186046512,0,,0,,800.0,1.0,70.0,450.0,0.55,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,1.15 mmol/g,1.15,0.14 mmol/mmol,0.14,,,,,,,,,N2,110.0,10.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_40%_SBA-15_40%LPPI_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_40%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,40.0,9.30232558139535,0,,0,,800.0,1.0,70.0,350.0,0.4,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,1.20 mmol/g,1.2,0.15 mmol/mmol,0.15,,,,,,,,,N2,110.0,10.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_50%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,1.25 mmol/g,1.25,0.16 mmol/mmol,0.16,,85.0,180.0,Fixed-Bed Breakthrough Testing,M/Mₐ,"[[0, 0.0], [50, 0.75], [100, 0.88], [200, 0.93], [300, 0.96], [400, 0.975], [500, 0.98], [600, 0.985], [800, 0.99], [1000, 0.995]]","min, dimensionless","['~85 min', '~180 min']",N2,110.0,10.0,,,Cyclic CO2 profile,Amine Efficiency (mmol CO₂/mmol N),"[[0, 0.1], [5, 0.1], [10, 0.1], [15, 0.1], [20, 0.1], [25, 0.1], [30, 0.1], [35, 0.1], [40, 0.1], [45, 0.1], [50, 0.1]]",mmol/mmol,50.0,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI_T25_Isotherm_0.3Torr,SBA-15_LPPI_50%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,0.3 Torr,0.04,,,,25.0,TGA,0.25 mmol/g,0.25,0.025 mmol/mmol,0.025,105.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI_T35_Isotherm_0.3Torr,SBA-15_LPPI_50%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,0.3 Torr,0.04,,,,35.0,TGA,0.18 mmol/g,0.18,0.018 mmol/mmol,0.018,100.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI_T55_Isotherm_76Torr,SBA-15_LPPI_50%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,76 Torr,10.0,,,,55.0,TGA,2.4 mmol/g,2.4,0.30 mmol/mmol,0.3,100.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI_T75_Isotherm_760Torr,SBA-15_LPPI_50%,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,760 Torr,100.0,,,,75.0,TGA,2.5 mmol/g,2.5,0.32 mmol/mmol,0.32,100.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_Mn700_SBA-15_50%LPPI_Mn700_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_50%_Mn700,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,700.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,1.20 mmol/g,1.2,0.15 mmol/mmol,0.15,,80.0,170.0,Fixed-Bed Breakthrough Testing,M/Mₐ,"[[0, 0.0], [50, 0.78], [100, 0.9], [200, 0.95], [300, 0.97], [400, 0.98], [500, 0.985], [600, 0.99], [800, 0.995], [1000, 1.0]]","min, dimensionless","['~80 min', '~170 min']",N2,110.0,10.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_Mn6700_SBA-15_50%LPPI_Mn6700_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_50%_Mn6700,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,6700.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,1.12 mmol/g,1.12,0.13 mmol/mmol,0.13,,95.0,210.0,Fixed-Bed Breakthrough Testing,M/Mₐ,"[[0, 0.0], [50, 0.7], [100, 0.85], [200, 0.91], [300, 0.94], [400, 0.96], [500, 0.97], [600, 0.975], [800, 0.98], [1000, 0.985]]","min, dimensionless","['~95 min', '~210 min']",N2,110.0,10.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_Mn36000_SBA-15_50%LPPI_Mn36000_T35_BTC_400ppmCO2_N2,SBA-15_LPPI_50%_Mn36000,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,36000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,250.0,0.25,65.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,1.04 mmol/g,1.04,0.12 mmol/mmol,0.12,,105.0,240.0,Fixed-Bed Breakthrough Testing,M/Mₐ,"[[0, 0.0], [50, 0.65], [100, 0.8], [200, 0.87], [300, 0.92], [400, 0.94], [500, 0.95], [600, 0.96], [800, 0.97], [1000, 0.975]]","min, dimensionless","['~105 min', '~240 min']",N2,110.0,10.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_bare_SBA-15_bare_T35_BTC_400ppmCO2_N2,SBA-15_bare,10.1002/cssc.201800755,041.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,0,,,,,0,,0,,800.0,1.0,70.0,800.0,1.0,70.0,0.0,400 ppm,0.04,400 mL/min,400.0,N2,35.0,BTC,<0.01 mmol/g,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_10%_SBA-15_10%LPPI__T35_TGA_400ppmCO2,SBA-15_LPPI_10%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,10.0,2.3255813953488373,0,,0,,800.0,1.0,70.0,650.0,0.85,65.0,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.05 mmol/g,1.05,0.15 mmol/mmol,0.15,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_20%_SBA-15_20%LPPI__T35_TGA_400ppmCO2,SBA-15_LPPI_20%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,20.0,4.651162790697675,0,,0,,800.0,1.0,70.0,580.0,0.75,64.0,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.12 mmol/g,1.12,0.155 mmol/mmol,0.155,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_30%_SBA-15_30%LPPI__T35_TGA_400ppmCO2,SBA-15_LPPI_30%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,30.0,6.976744186046512,0,,0,,800.0,1.0,70.0,500.0,0.65,63.0,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.18 mmol/g,1.18,0.16 mmol/mmol,0.16,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_40%_SBA-15_40%LPPI__T35_TGA_400ppmCO2,SBA-15_LPPI_40%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,40.0,9.30232558139535,0,,0,,800.0,1.0,70.0,420.0,0.55,62.0,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.22 mmol/g,1.22,0.16 mmol/mmol,0.16,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI__T35_TGA_400ppmCO2,SBA-15_LPPI_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,300.0,0.4,60.0,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.25 mmol/g,1.25,0.16 mmol/mmol,0.16,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI__T25_Volumetric_0.3Torr,SBA-15_LPPI_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,300.0,0.4,60.0,0.0,0.3 Torr,0.04,,,N2,25.0,BTC,0.95 mmol/g,0.95,0.12 mmol/mmol,0.12,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI__T35_Volumetric_0.3Torr,SBA-15_LPPI_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,300.0,0.4,60.0,0.0,0.3 Torr,0.04,,,N2,35.0,BTC,0.85 mmol/g,0.85,0.11 mmol/mmol,0.11,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI__T55_Volumetric_76Torr,SBA-15_LPPI_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,300.0,0.4,60.0,0.0,76 Torr,10.0,,,N2,55.0,BTC,1.95 mmol/g,1.95,0.25 mmol/mmol,0.25,,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI__T75_Volumetric_760Torr,SBA-15_LPPI_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,300.0,0.4,60.0,0.0,760 Torr,100.0,,,N2,75.0,BTC,2.5 mmol/g,2.5,0.32 mmol/mmol,0.32,105.0,,,,,,,,,,,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_50%_SBA-15_50%LPPI__T35_BTC_400ppmCO2_1hCycle,SBA-15_LPPI_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,1000.0,50.0,11.627906976744187,0,,0,,800.0,1.0,70.0,300.0,0.4,60.0,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,BTC,0.76 mmol/g,0.76,0.10 mmol/mmol,0.1,,220.0,450.0,Fixed-Bed Breakthrough Testing,M/M₀,"[[0, 0.0], [100, 0.68], [200, 0.86], [300, 0.93], [400, 0.96], [500, 0.97], [600, 0.97]]","min, dimensionless","['~220 min', '~450 min']",N2,110.0,10.0,,0.0,Cyclic CO2 profile,CO₂ Adsorbed (mmol/g),"[[1, 0.76], [10, 0.76], [20, 0.76], [30, 0.76], [40, 0.76], [50, 0.76]]",mmol/g,50.0,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_700g/mol_50%_SBA-15_50%LPPI700__T35_TGA_400ppmCO2,SBA-15_LPPI_700g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,700.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.20 mmol/g,1.2,0.16 mmol/mmol,0.16,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_700g/mol_50%_SBA-15_50%LPPI700_Oxidized_T35_TGA_400ppmCO2,SBA-15_LPPI_700g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,700.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,0.78 mmol/g,0.78,0.104 mmol/mmol,0.104,,,,,,,,,Air,110.0,24.0,,35.0,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_6700g/mol_50%_SBA-15_50%LPPI6700__T35_TGA_400ppmCO2,SBA-15_LPPI_6700g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,6700.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.15 mmol/g,1.15,0.145 mmol/mmol,0.145,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_6700g/mol_50%_SBA-15_50%LPPI6700_Oxidized_T35_TGA_400ppmCO2,SBA-15_LPPI_6700g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,6700.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,0.96 mmol/g,0.96,0.12 mmol/mmol,0.12,,,,,,,,,Air,110.0,24.0,,17.0,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_36000g/mol_50%_SBA-15_50%LPPI36000__T35_TGA_400ppmCO2,SBA-15_LPPI_36000g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,36000.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,1.10 mmol/g,1.1,0.13 mmol/mmol,0.13,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPPI_36000g/mol_50%_SBA-15_50%LPPI36000_Oxidized_T35_TGA_400ppmCO2,SBA-15_LPPI_36000g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPPI,Polymeric Amines,36000.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,0.92 mmol/g,0.92,0.108 mmol/mmol,0.108,,,,,,,,,Air,110.0,24.0,,17.0,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPEI_2500g/mol_50%_SBA-15_50%LPEI2500__T35_TGA_400ppmCO2,SBA-15_LPEI_2500g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPEI,Polymeric Amines,2500.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,0.85 mmol/g,0.85,0.11 mmol/mmol,0.11,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPEI_2500g/mol_50%_SBA-15_50%LPEI2500_Oxidized_T35_TGA_400ppmCO2,SBA-15_LPEI_2500g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPEI,Polymeric Amines,2500.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,0.17 mmol/g,0.17,0.022 mmol/mmol,0.022,,,,,,,,,Air,110.0,24.0,,80.0,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
SBA-15_LPEI_25000g/mol_50%_SBA-15_50%LPEI25000__T35_TGA_400ppmCO2,SBA-15_LPEI_25000g/mol_50%,10.1002/cssc.201800438,042.pdf-id_comprehensive_extraction.json,SBA-15,Porous Silica Materials,LPEI,Polymeric Amines,25000.0,50.0,11.627906976744187,0,,0,,,,,,,,0.0,400 ppm,0.04,100 mL/min,100.0,N2,35.0,TGA,0.80 mmol/g,0.8,0.10 mmol/mmol,0.1,,,,,,,,,N2,110.0,18.0,,,,,,,,,,,,,qwen3-max,DAC_prompt_SCaSE
